#------------------------#		
# Case Depend Parameters #		
#------------------------#		
@para		
		
HPCFeed1PE1MFlow	3100	
		
HPCFeed2PE1MFlow	1200	
		
#------------------------#		
#      PE Used Data      #		
#------------------------#		
@data		
		
HPCPE1LiqLvMFlow		
1	1882	1.00E-03
2	1834.037398	1.00E-03
3	1850.887406	1.00E-03
4	1869.213	1.00E-03
5	788.4147033	1.00E-03
6	790.9869725	1.00E-03
7	1626.77056	1.00E-03
8	1633.480043	1.00E-03
9	1640.901197	1.00E-03
10	1648.930942	1.00E-03
11	1657.413339	1.00E-03
12	1666.152299	1.00E-03
13	1674.931672	1.00E-03
14	1683.53835	1.00E-03
15	1691.783357	1.00E-03
16	1699.516923	1.00E-03
17	1706.635715	1.00E-03
18	1713.082678	1.00E-03
19	1718.84145	1.00E-03
20	1723.927862	1.00E-03
21	1728.380683	1.00E-03
22	1732.253104	1.00E-03
23	1735.605714	1.00E-03
24	1738.455299	1.00E-03
25	1740.875979	1.00E-03
26	1742.93435	1.00E-03
27	1744.689485	1.00E-03
28	1746.192651	1.00E-03
29	1747.487593	1.00E-03
30	1748.611115	1.00E-03
31	1749.593832	1.00E-03
32	1750.460959	1.00E-03
33	1751.233088	1.00E-03
34	1751.926911	1.00E-03
35	1752.55586	1.00E-03
36	1753.130676	1.00E-03
37	1753.65989	1.00E-03
38	1754.150239	1.00E-03
39	1754.607008	1.00E-03
40	1755.034313	1.00E-03
41	1755.435341	1.00E-03
42	1755.812544	1.00E-03
		
HPCPE1TrayTemp		
1	-173.6429506	1.00E-02
2	-174.0039133	1.00E-02
3	-174.3921521	1.00E-02
4	-174.7905387	1.00E-02
5	-174.8559733	1.00E-02
6	-174.9889566	1.00E-02
7	-175.1355429	1.00E-02
8	-175.2945475	1.00E-02
9	-175.4639807	1.00E-02
10	-175.6411062	1.00E-02
11	-175.822614	1.00E-02
12	-176.0048908	1.00E-02
13	-176.1843406	1.00E-02
14	-176.3576955	1.00E-02
15	-176.5222614	1.00E-02
16	-176.6760642	1.00E-02
17	-176.8178895	1.00E-02
18	-176.9472315	1.00E-02
19	-177.0641818	1.00E-02
20	-177.1692886	1.00E-02
21	-177.2634132	1.00E-02
22	-177.3476013	1.00E-02
23	-177.4229789	1.00E-02
24	-177.4899232	1.00E-02
25	-177.5497139	1.00E-02
26	-177.6035	1.00E-02
27	-177.6522879	1.00E-02
28	-177.6969425	1.00E-02
29	-177.7381949	1.00E-02
30	-177.7766561	1.00E-02
31	-177.8128306	1.00E-02
32	-177.8471315	1.00E-02
33	-177.879894	1.00E-02
34	-177.9113886	1.00E-02
35	-177.9418313	1.00E-02
36	-177.9713944	1.00E-02
37	-178.0002136	1.00E-02
38	-178.0283956	1.00E-02
39	-178.0560236	1.00E-02
40	-178.0831619	1.00E-02
41	-178.1098601	1.00E-02
42	-178.1361561	1.00E-02
		
HPCPE1VapLvMFlow		
1	3052.295626	1.00E-03
2	3069.145634	1.00E-03
3	3087.471228	1.00E-03
4	3206.672931	1.00E-03
5	3209.2452	1.00E-03
6	3215.195959	1.00E-03
7	3221.905442	1.00E-03
8	3229.326596	1.00E-03
9	3237.356341	1.00E-03
10	3245.838738	1.00E-03
11	3254.577698	1.00E-03
12	3263.357071	1.00E-03
13	3271.963749	1.00E-03
14	3280.208757	1.00E-03
15	3287.942322	1.00E-03
16	3295.061115	1.00E-03
17	3301.508077	1.00E-03
18	3307.266849	1.00E-03
19	3312.353261	1.00E-03
20	3316.806082	1.00E-03
21	3320.678503	1.00E-03
22	3276.736858	1.00E-03
23	3279.586444	1.00E-03
24	3282.007123	1.00E-03
25	3284.065495	1.00E-03
26	3285.820629	1.00E-03
27	3287.323796	1.00E-03
28	3288.618738	1.00E-03
29	3289.74226	1.00E-03
30	3290.724977	1.00E-03
31	3291.592103	1.00E-03
32	3292.364233	1.00E-03
33	3293.058056	1.00E-03
34	3293.687005	1.00E-03
35	3294.26182	1.00E-03
36	3294.791035	1.00E-03
37	3295.281384	1.00E-03
38	3295.738152	1.00E-03
39	3296.165457	1.00E-03
40	3296.566486	1.00E-03
41	3296.943689	1.00E-03
42	3297.637988	1.00E-03
