HPCCondMHeatOut	17569116.719496522

HPCCondPrdtMFlow	1587.255980495563

HPCCondRefMFlow	2058.674834930101

HPCCondTemp	-178.1557954251729

HPCExt22MEtlp	-6078.314651126113

HPCExt22MFrac
Argon	0.006951200464334018
Oxygen	0.001938507910531013
Nitrogen	0.991110291625135

HPCExt6MEtlp	-11064.982644751448

HPCExt6MFrac
Argon	0.015024501534896505
Oxygen	0.22393295663926066
Nitrogen	0.7610425418258429

HPCFeed1LiqMFrac
Argon	0.016592086631534927
Oxygen	0.4936366391157308
Nitrogen	0.4897712742527343

HPCFeed1Temp	-172.9133217527942

HPCFeed1VapMFrac
Argon	0.009151181905478787
Oxygen	0.2037012930792708
Nitrogen	0.7871475250152503

HPCFeed2LiqMFrac
Argon	0.006082274504320168
Oxygen	0.2205053368950959
Nitrogen	0.7734123886005839

HPCFeed2Temp	-175.45005287578545

HPCFeed2VapMFrac
Argon	0.04434298194403314
Oxygen	0.08964520734579846
Nitrogen	0.8660118107101683

HPCLiqLvMFlow
1	2137.654019504438
2	2096.799809022064
3	2115.7156981689
4	2134.917537390898
5	1092.2687512048458
6	1101.2004898939356
7	1947.6963362494957
8	1964.5441464624212
9	1980.906940996389
10	1996.181333397534
11	2009.8740802894388
12	2021.746026064804
13	2031.7388493962117
14	2039.943126289933
15	2046.5245965432287
16	2051.704051219097
17	2055.7089128429106
18	2058.7540808745744
19	2061.029928133921
20	2062.6952816017715
21	2063.884648195848
22	2064.701523368451
23	2065.231714763195
24	2065.5251804010168
25	2065.638689192999
26	2065.6142583744104
27	2065.483131412827
28	2065.2695726096795
29	2064.9915926208573
30	2064.662881590925
31	2064.292984565993
32	2063.8901589419097
33	2063.4601554114447
34	2063.006596268351
35	2062.5343083336775
36	2062.0446796606543
37	2061.5403916278115
38	2061.0223931222795
39	2060.477882456795
40	2059.9535171480757
41	2059.4047921231468
42	2058.849735748161

HPCLiqLvMFrac
(1, 'Argon')	0.013727684548527522
(1, 'Oxygen')	0.3640461828688748
(1, 'Nitrogen')	0.6222261325825977
(2, 'Argon')	0.013691419144099964
(2, 'Oxygen')	0.3325344759599646
(2, 'Nitrogen')	0.6537741048959355
(3, 'Argon')	0.013304632926954947
(3, 'Oxygen')	0.3002591835273176
(3, 'Nitrogen')	0.6864361835457274
(4, 'Argon')	0.012575778289911995
(4, 'Oxygen')	0.26880454640151275
(4, 'Nitrogen')	0.7186196753085752
(5, 'Argon')	0.01348690540808374
(5, 'Oxygen')	0.25309888908726347
(5, 'Nitrogen')	0.7334142055046529
(6, 'Argon')	0.015024501534896505
(6, 'Oxygen')	0.22393295663926066
(6, 'Nitrogen')	0.7610425418258429
(7, 'Argon')	0.016431332426303822
(7, 'Oxygen')	0.1940881749183392
(7, 'Nitrogen')	0.7894804926553569
(8, 'Argon')	0.01762801910261031
(8, 'Oxygen')	0.1648022817496054
(8, 'Nitrogen')	0.8175696991477843
(9, 'Argon')	0.018557125844572905
(9, 'Oxygen')	0.13720934899734527
(9, 'Nitrogen')	0.8442335251580819
(10, 'Argon')	0.0191882446878559
(10, 'Oxygen')	0.11218196431547478
(10, 'Nitrogen')	0.8686297909966693
(11, 'Argon')	0.01951973635330007
(11, 'Oxygen')	0.0902478043840033
(11, 'Nitrogen')	0.8902324592626967
(12, 'Argon')	0.019576605572837764
(12, 'Oxygen')	0.07159018767377529
(12, 'Nitrogen')	0.908833206753387
(13, 'Argon')	0.019388859908545813
(13, 'Oxygen')	0.05611820373611044
(13, 'Nitrogen')	0.9244929363553438
(14, 'Argon')	0.018999912823668558
(14, 'Oxygen')	0.043556369659712185
(14, 'Nitrogen')	0.9374437175166194
(15, 'Argon')	0.018457215757059654
(15, 'Oxygen')	0.03352724108231621
(15, 'Nitrogen')	0.9480155431606242
(16, 'Argon')	0.01779690812455682
(16, 'Oxygen')	0.02563232785889301
(16, 'Nitrogen')	0.9565707640165502
(17, 'Argon')	0.01705277210830795
(17, 'Oxygen')	0.019484823070185765
(17, 'Nitrogen')	0.9634624048215062
(18, 'Argon')	0.01625216620333095
(18, 'Oxygen')	0.014739282932737052
(18, 'Nitrogen')	0.9690085508639319
(19, 'Argon')	0.015414212344296874
(19, 'Oxygen')	0.011101842163474228
(19, 'Nitrogen')	0.9734839454922289
(20, 'Argon')	0.014557200568173678
(20, 'Oxygen')	0.008328460289247247
(20, 'Nitrogen')	0.9771143391425791
(21, 'Argon')	0.013692252957373795
(21, 'Oxygen')	0.006222702297486548
(21, 'Nitrogen')	0.9800850447451396
(22, 'Argon')	0.012829642348706018
(22, 'Oxygen')	0.0046292591085155205
(22, 'Nitrogen')	0.9825410985427785
(23, 'Argon')	0.011975250855980753
(23, 'Oxygen')	0.003426928703933899
(23, 'Nitrogen')	0.9845978204400854
(24, 'Argon')	0.011144463113828877
(24, 'Oxygen')	0.0025332979511645155
(24, 'Nitrogen')	0.9863222389350067
(25, 'Argon')	0.010339947773863633
(25, 'Oxygen')	0.0018702680271806703
(25, 'Nitrogen')	0.9877897841989556
(26, 'Argon')	0.009563443868027844
(26, 'Oxygen')	0.0013791452003407458
(26, 'Nitrogen')	0.9890574109316314
(27, 'Argon')	0.008815683948756594
(27, 'Oxygen')	0.001015818674468953
(27, 'Nitrogen')	0.9901684973767745
(28, 'Argon')	0.00809708069721486
(28, 'Oxygen')	0.000747337251768209
(28, 'Nitrogen')	0.991155582051017
(29, 'Argon')	0.007407337809897995
(29, 'Oxygen')	0.0005491486589288058
(29, 'Nitrogen')	0.9920435135311731
